	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
4	44135691	C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O.[K+]	potassium;[1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate	"AAADceByPABgQAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Potassium;[1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate
5	145945114	C=CCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O.[K]		"AAADceByPABgQAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBoig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	CID 145945114
6	23712637	C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O.[K+]	potassium;[(Z)-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate	"AAADceByPABgQAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	potassium;[(Z)-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate
7	5486549	C=CCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1Z)-N-sulfooxybut-3-enimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBoig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-Propenyl glucosinolate
8	7098673	C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O	[(E)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Sinigrin(1-)
9	23693101	C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O.O.[K+]	potassium;[(E)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate;hydrate	"AAADceByPABgQAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Sinigrin hydrate
10	2723733	C=CCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] N-sulfooxybut-3-enimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBoig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl] N-sulfooxybut-3-enimidothioate
11	5121522	C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O	[1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	[1-[3,4,5-Trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate
12	9573169	C=CCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-N-sulfooxybut-3-enimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBoig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	beta-D-Glucopyranose, 1-[N-(sulfooxy)-3-butenimidate], monopotassium salt
13	9692361	C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O	[(Z)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Allylglucosinolate
14	23670774	C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O.O.[K+]	potassium;[(Z)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate;hydrate	"AAADceByPABgQAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Sinigrin monohydrate
0	6537199	CSCCCCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O	[(Z)-[5-methylsulfanyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylpentylidene]amino] sulfate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKCAAAQBggg
AAAgADAAAAAAABAAAAAwAAABEAIgAAACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	4-Methylthiobutylglucosinolate
0	9548605	C1=CC=C(C=C1)CC(=NOS(=O)(=O)O)SC2C(C(C(C(O2)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-2-phenyl-N-sulfooxyethanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgQECAAADBSl2AKwAIAQBoig
AiBiADACAAAgABAIiAAwAIgJMCKgERCCYAAlgAAriAfA4IQOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Glucotropaeolin
0	157010148	C=CC(CC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O)O	[(E)-[3-hydroxy-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylpent-4-enylidene]amino] sulfate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBFAIgAQACQAAFgAAjEAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-Hydroxy-3-butenylglucosinolate
0	6325242	C1=CC=C(C=C1)CCC(=NOS(=O)(=O)[O-])SC2C(C(C(C(O2)CO)O)O)O	[(Z)-[3-phenyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylpropylidene]amino] sulfate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgQECAAADBSl2AKwAIAQBgig
AiBiADACAAAgABAIiAAwAIgJMCKgERCCYAAlgAAriAfA4IQOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-Phenylethylglucosinolate
1	123131516	C1=CC=C(C=C1)CCC(=NOS(=O)(=O)[O-])SC2C(C(C(C(O2)CO)O)O)O	[(E)-[3-phenyl-1-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylpropylidene]amino] sulfate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgQECAAADBSl2AKwAIAQBgig
AiBiADACAAAgABAIiAAwAIgJMCKgERCCYAAlgAAriAfA4IQOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	[(E)-[3-phenyl-1-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylpropylidene]amino] sulfate
0	656498	C1=CC=C(C=C1)CC(=NOS(=O)(=O)O)SC2C(C(C(C(O2)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 2-phenyl-N-sulfooxyethanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgQECAAADBSl2AKwAIAQBoig
AiBiADACAAAgABAIiAAwAIgJMCKgERCCYAAlgAAriAfA4IQOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 2-phenyl-N-sulfooxyethanimidothioate
1	9548605	C1=CC=C(C=C1)CC(=NOS(=O)(=O)O)SC2C(C(C(C(O2)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-2-phenyl-N-sulfooxyethanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgQECAAADBSl2AKwAIAQBoig
AiBiADACAAAgABAIiAAwAIgJMCKgERCCYAAlgAAriAfA4IQOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Glucotropaeolin
2	6537197	C1=CC=C(C=C1)CC(=NOS(=O)(=O)O)SC2C(C(C(C(O2)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1Z)-2-phenyl-N-sulfooxyethanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgQECAAADBSl2AKwAIAQBoig
AiBiADACAAAgABAIiAAwAIgJMCKgERCCYAAlgAAriAfA4IQOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Glucotropeolin
3	9573945	C1=CC=C(C=C1)CC(=NOS(=O)(=O)O)SC2C(C(C(C(O2)CO)O)O)O	[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-2-phenyl-N-sulfooxyethanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgQECAAADBSl2AKwAIAQBoig
AiBiADACAAAgABAIiAAwAIgJMCKgERCCYAAlgAAriAfA4IQOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	{[(E)-(2-phenyl-1-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanyl}ethylidene)amino]oxy}sulfonic acid
0	5464032	C1=CC=C(C=C1)CCC(=NOS(=O)(=O)O)SC2C(C(C(C(O2)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1Z)-3-phenyl-N-sulfooxypropanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgQECAAADBSl2AKwAIAQBoig
AiBiADACAAAgABAIiAAwAIgJMCKgERCCYAAlgAAriAfA4IQOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1-S-[(1Z)-3-phenyl-N-(sulfooxy)propanimidoyl]-1-thio-beta-D-glucopyranose
1	9548618	C1=CC=C(C=C1)CCC(=NOS(=O)(=O)O)SC2C(C(C(C(O2)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-3-phenyl-N-sulfooxypropanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgQECAAADBSl2AKwAIAQBoig
AiBiADACAAAgABAIiAAwAIgJMCKgERCCYAAlgAAriAfA4IQOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Phenethyl glucosinolate potassium salt
2	656555	C1=CC=C(C=C1)CCC(=NOS(=O)(=O)O)SC2C(C(C(C(O2)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 3-phenyl-N-sulfooxypropanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgQECAAADBSl2AKwAIAQBoig
AiBiADACAAAgABAIiAAwAIgJMCKgERCCYAAlgAAriAfA4IQOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Gluconasturtiin
3	15560248	C1=CC=C(C=C1)CCC(=NOS(=O)(=O)O)SC2C(C(C(C(O2)CO)O)O)O	[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-3-phenyl-N-sulfooxypropanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgQECAAADBSl2AKwAIAQBoig
AiBiADACAAAgABAIiAAwAIgJMCKgERCCYAAlgAAriAfA4IQOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Phenethyl glucosinolate
0	6602378	C1=CC=C2C(=C1)C(=CN2)CC(=NOS(=O)(=O)O)SC3C(C(C(C(O3)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1Z)-2-(1H-indol-3-yl)-N-sulfooxyethanimidothioate	"AAADceB7PABgAAAAAAAAAAAAAAAAAWAAAAA0QAAAAAAAAFgB8AAAHgQUCAAADBzl3ga8wPLZloig
AzRnRDCCgCAxAjAI2aA4ZJgJMOLgkZGGYAhlkADryAfQ4MQOgAAAAAACAAAAAAAAAAQAAAAAAAAA
AA=="	3-Indolylmethyl glucosinolate
1	656506	C1=CC=C2C(=C1)C(=CN2)CC(=NOS(=O)(=O)O)SC3C(C(C(C(O3)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 2-(1H-indol-3-yl)-N-sulfooxyethanimidothioate	"AAADceB7PABgAAAAAAAAAAAAAAAAAWAAAAA0QAAAAAAAAFgB8AAAHgQUCAAADBzl3ga8wPLZloig
AzRnRDCCgCAxAjAI2aA4ZJgJMOLgkZGGYAhlkADryAfQ4MQOgAAAAAACAAAAAAAAAAQAAAAAAAAA
AA=="	Indolylmethyl glucosinolate
2	9601691	C1=CC=C2C(=C1)C(=CN2)CC(=NOS(=O)(=O)O)SC3C(C(C(C(O3)CO)O)O)O	[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-2-(1H-indol-3-yl)-N-sulfooxyethanimidothioate	"AAADceB7PABgAAAAAAAAAAAAAAAAAWAAAAA0QAAAAAAAAFgB8AAAHgQUCAAADBzl3ga8wPLZloig
AzRnRDCCgCAxAjAI2aA4ZJgJMOLgkZGGYAhlkADryAfQ4MQOgAAAAAACAAAAAAAAAAQAAAAAAAAA
AA=="	Glucobrassicin
0	3034765	C=CCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] N-sulfooxypent-4-enimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBoig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFgAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	3-Butenylglucosinolate
0	9548628	C=CCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-N-sulfooxyhex-5-enimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBoig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFgAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	4-Pentenylglucosinolate
0	23684362	C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O.[K+]	potassium;[(Z)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate	"AAADceByPABgQAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Potassium 1-(beta-D-glucopyranosylthio)but-3-enylideneaminooxysulphonate
1	6911854	C=CCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-N-sulfooxybut-3-enimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBoig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Sinigrin
0	9548634	CS(=O)CCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-5-methylsulfinyl-N-sulfooxypentanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKCAAAQBoog
AAAgAHBAAAAAABAAAAAwAAABEAIgAAACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	4-Methylsulfinylbutyl glucosinolate
1	6602383	CS(=O)CCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1Z)-5-methylsulfinyl-N-sulfooxypentanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKCAAAQBoog
AAAgAHBAAAAAABAAAAAwAAABEAIgAAACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Glucoraphanin
2	4479912	CS(=O)CCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 5-methylsulfinyl-N-sulfooxypentanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKCAAAQBoog
AAAgAHBAAAAAABAAAAAwAAABEAIgAAACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Sulforaphane glucosinolate
3	76957235	CS(=O)CCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-5-[(R)-methylsulfinyl]-N-sulfooxypentanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKCAAAQBoog
AAAgAHBAAAAAABAAAAAwAAABEAIgAAACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Glucopyranose, 1-thio-, 1-(5-(methylsulfinyl)valerohydroximate) NO-(hydrogen sulfate), beta-D-
4	656557	CS(=O)CCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 5-methylsulfinyl-N-sulfooxypentanimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKCAAAQBoog
AAAgAHBAAAAAABAAAAAwAAABEAIgAAACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl] 5-methylsulfinyl-N-sulfooxy-pentanimidothioate
0	468284	C1=CC=C(C=C1)CCOC2C(C(C(C(O2)CO)O)O)O	2-(hydroxymethyl)-6-(2-phenylethoxy)oxane-3,4,5-triol	"AAADceBwOAAAAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAGgAACAAADBSwmAMwCIAABgCA
AiBCAAACAAAgAAAIiAAAAIgZMCKAERCiYAAlwAEPiAfA4KwOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-phenylethyl beta-D-glucopyranoside
0	11539591	C1=CC=C(C=C1)CCOC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O	(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-(2-phenylethoxy)oxan-2-yl]methoxy]oxane-3,4,5-triol	"AAADceB4PAAAAAAAAAAAAAAAAAAAAAAAAAA0SIAAAAAAAAABAAAAGgAACAAADBSwmAMwCIAABgCA
AiBCAAACAAAgAAAIiAAAAIgZMCKAERCiYAAlwAEPiAfA4KwOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-Phenylethyl beta-gentiobioside
0	101258175	C1C(C(C(C(O1)OCC2C(C(C(C(O2)[O-])O)O)O)O)O)O	(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-olate	"AAADceBwPAAAAAAAAAAAAAAAAAAAAAAAAAAkSAAAAAAAAAAAAAAAGgAACAAACBSwgAMACAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	6-o-beta-d-Xylopyranosyl-beta-d-glucopyranoside
0	92930	C1=CC(=CC=C1[N+](=O)[O-])OC2C(C(C(C(O2)CO)O)O)O	(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-(4-nitrophenoxy)oxane-3,4,5-triol	"AAADccByPAAAAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgAECAAACByxkAMwzoAQRgCB
ACRCQwCCCAAgIgAoiAAGbIodNiKEsZuieCDlwBEP6AfwYAwAAEAAAAAAAAAAgAAAAAAAAAAAAAAA
AA=="	4-Nitrophenyl beta-D-glucopyranoside
0	91848828	C1(C(C(OC(C1O)OC2C(C(C(OC2C(=O)O)OC3C(C(C(OC3C(=O)O)OC4C(C(C(OC4C(=O)O)OC5C(C(C(OC5C(=O)O)O)O)O)O)O)O)O)O)O)C(=O)O)O)O	(2S,3R,4S,5R,6S)-6-[(2S,3R,4R,5R,6S)-2-carboxy-6-[(2S,3R,4R,5R,6S)-2-carboxy-6-[(2S,3R,4R,5R,6S)-2-carboxy-6-[(2S,3R,4R,5R,6S)-2-carboxy-4,5,6-trihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid	"AAADcfB4PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEiQAAAAAAAAAAAGgAACAAACBSwgAMACAAABgAI
AACQCAIAAAAAAAAAAAFAAAAREBYAAAQiQAAFIAAHAAHKbAxAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Pentagalacturonate
0	44630346	C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)O)CO)COC6C(C(C(CO6)O)O)O)COC7C(C(C(CO7)O)O)O)O)O)O)O)O)O	5-[5-[3,4-dihydroxy-6-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]-5-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]oxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxy-6-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]oxan-2-yl]oxy-6-(hydroxymethyl)oxane-2,3,4-triol	"AAADcfB8PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEiQAAAAAAAAAAAGgAACAAACBSwgAMACAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Xyloglucan Heptasaccharide
0	13375991	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)COC3(C(C(C(O3)CO)O)O)COC4(C(C(C(O4)CO)O)O)COC5(C(C(C(O5)CO)O)O)CO)O)O)O)O	2-[2-[[2-[[2-[[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	"AAADcfB4PgAAAAAAAAAAAAAAAAAAASJEiQAkAAAAAAAAAAAAAAAAGgAACAAACBSwgAMACAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1,1,1-Kestopentaose
